Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-22T10:27:40.176;142;1,9
2026-03-22T10:27:41.135;142;1,9
2026-03-22T10:27:42.096;142;1,9
2026-03-22T10:27:43.058;143;2,1
2026-03-22T10:27:44.018;142;2,1
2026-03-22T10:27:44.976;143;2,1
2026-03-22T10:27:45.936;143;2,0
2026-03-22T10:27:46.897;143;2,0
2026-03-22T10:27:48.816;143;2,0
2026-03-22T10:27:48.819;143;2,0
2026-03-22T10:27:49.774;143;1,9
2026-03-22T10:27:50.737;143;1,2
2026-03-22T10:27:52.175;143;1,2
2026-03-22T10:27:53.136;143;1,2
2026-03-22T10:27:54.098;143;1,1
2026-03-22T10:27:55.056;143;1,1
2026-03-22T10:27:56.018;143;1,0
2026-03-22T10:27:56.975;144;0,8
2026-03-22T10:27:57.936;144;0,9
2026-03-22T10:27:58.895;143;0,9
2026-03-22T10:27:59.855;144;0,9
2026-03-22T10:28:00.819;144;0,9
2026-03-22T10:28:01.775;144;0,9
2026-03-22T10:28:02.736;145;0,9
2026-03-22T10:28:04.176;145;0,9
2026-03-22T10:28:05.136;145;1,0
2026-03-22T10:28:06.096;146;1,0
2026-03-22T10:28:07.056;146;0,8
2026-03-22T10:28:08.018;146;0,9
2026-03-22T10:28:08.975;147;0,9
2026-03-22T10:28:09.936;147;1,0
2026-03-22T10:28:10.896;147;1,0
2026-03-22T10:28:11.856;147;1,0
2026-03-22T10:28:12.815;147;1,0
2026-03-22T10:28:13.776;148;0,9
2026-03-22T10:28:15.697;148;1,0
2026-03-22T10:28:16.178;148;1,0
2026-03-22T10:28:17.136;148;0,9
2026-03-22T10:28:18.097;147;1,0
2026-03-22T10:28:19.056;147;1,0
2026-03-22T10:28:20.019;147;1,0
2026-03-22T10:28:20.977;147;1,1
2026-03-22T10:28:21.937;147;1,1
2026-03-22T10:28:23.858;147;1,2
2026-03-22T10:28:23.861;147;1,2
2026-03-22T10:28:24.816;147;1,2
2026-03-22T10:28:25.776;147;1,2
2026-03-22T10:28:26.735;147;1,1
2026-03-22T10:28:28.175;148;1,2
2026-03-22T10:28:29.136;148;1,3
2026-03-22T10:28:30.095;148;1,2
2026-03-22T10:28:31.056;149;1,5
2026-03-22T10:28:32.015;149;1,8
2026-03-22T10:28:33.935;149;1,8
2026-03-22T10:28:33.939;149;1,9
2026-03-22T10:28:34.895;150;1,8
2026-03-22T10:28:35.860;149;1,9
2026-03-22T10:28:36.816;150;2,0
2026-03-22T10:28:37.775;150;2,0
2026-03-22T10:28:38.733;150;2,0
2026-03-22T10:28:40.178;150;2,0
2026-03-22T10:28:41.138;151;2,0
2026-03-22T10:28:42.094;151;1,9
2026-03-22T10:28:44.016;151;1,6
2026-03-22T10:28:44.019;151;1,5
2026-03-22T10:28:44.978;151;1,3
2026-03-22T10:28:45.935;151;1,3
2026-03-22T10:28:46.896;151;1,4
2026-03-22T10:28:47.853;151;1,2
2026-03-22T10:28:48.816;151;1,1
2026-03-22T10:28:49.777;151;1,1
2026-03-22T10:28:50.740;150;1,0
2026-03-22T10:28:52.176;150;1,1
2026-03-22T10:28:53.137;151;1,2
2026-03-22T10:28:54.096;151;1,3
2026-03-22T10:28:55.056;150;1,3
2026-03-22T10:28:56.017;150;1,3
2026-03-22T10:28:56.976;150;1,3
2026-03-22T10:28:57.935;150;1,3
2026-03-22T10:28:58.896;150;1,2
